iteration,discreward
10940,-0.1406525207
10960,-0.1376282787
10980,-0.2096226593
11000,-0.1492606599
11020,-0.1445589137
11040,-0.1359454114
11060,-0.1227503821
11080,-0.1386699229
11100,-0.1459309583
11120,-0.1570289845
11140,-0.1164844211
11160,-0.1321830042
11180,-0.1201120824
11200,-0.1748840028
11220,-0.1227353734
11240,-0.1423242049
11260,-0.1309113078
11280,-0.1377172784
11300,-0.1423033695
11320,-0.1371318771
11340,-0.1406977237
11360,-0.1153757347
11380,-0.1313090681
11400,-0.1219314576
11420,-0.1265378877
11440,-0.1114500695
11460,-0.1373469579
11480,-0.1126719269
11500,-0.1222311447
11520,-0.1170878841
11540,-0.1248200997
11560,-0.1444040045
11580,-0.1182378133
11600,-0.1307458583
11620,-0.1295728645
11640,-0.1597735195
11660,-0.1293071618
11680,-0.1249449182
11700,-0.1279350202
11720,-0.1019712981
11740,-0.1536261165
11760,-0.1313569663
11780,-0.1214096508
11800,-0.1318986129
11820,-0.1074713016
11840,-0.1253483048
11860,-0.1132964236
11880,-0.1235629408
11900,-0.1478664567
11920,-0.2044623033
11940,-0.1364469643
11960,-0.1318683329
11980,-0.1306612941
12000,-0.1410232433
12020,-0.1409063051
12040,-0.1530745230
12060,-0.1794237557
12080,-0.1521759638
12100,-0.1346812283
12120,-0.1675551005
12140,-0.1383067920
12160,-0.1320808885
12180,-0.1263197142
12200,-0.1287494508
12220,-0.1392647642
12240,-0.1326778665
12260,-0.1645493041
12280,-0.1611634547
12300,-0.1602056363
12320,-0.1695475032
12340,-0.1348125459
12360,-0.1629648777
12380,-0.1396871350
12400,-0.1278891925
12420,-0.1333109664
12440,-0.1266319712
12460,-0.1157881171
12480,-0.1350472333
12500,-0.1577691594
12520,-0.1434101357
12540,-0.1481162743
12560,-0.1670690873
12580,-0.1200289305
12600,-0.1272878763
12620,-0.1154072279
12640,-0.1389416043
12660,-0.1112376336
12680,-0.1316427063
12700,-0.1095054935
12720,-0.1280992212
12740,-0.1349652466
12760,-0.1220305695
12780,-0.1158328044
12800,-0.1173037274
12820,-0.1129357139
12840,-0.1442855897
12860,-0.1209338864
12880,-0.1368527675
12900,-0.1472252027
12920,-0.1319616141
12940,-0.1177845425
12960,-0.1405215316
12980,-0.1187021133
13000,-0.1460371390
13020,-0.1339663313
13040,-0.1245692753
13060,-0.1287254204
13080,-0.1166651427
13100,-0.1331948042
13120,-0.1646968972
13140,-0.1648501283
13160,-0.1522865006
13180,-0.1473789748
13200,-0.1219292596
13220,-0.1239146925
13240,-0.1211760076
13260,-0.1405085220
13280,-0.1466621173
13300,-0.1387135091
13320,-0.1520512048
13340,-0.1752758034
13360,-0.1925978384
13380,-0.1390942498
13400,-0.1408549157
13420,-0.1494703182
13440,-0.1298099272
13460,-0.1345729979
13480,-0.0931055822
13500,-0.1213369568
13520,-0.1157701661
13540,-0.1163885550
13560,-0.1197677078
13580,-0.1223844265
13600,-0.1541566137
13620,-0.0951958522
13640,-0.1268644726
13660,-0.1343671421
13680,-0.1308030579
13700,-0.1436438204
13720,-0.1495402961
13740,-0.1275587380
13760,-0.1720843108
13780,-0.1524093696
13800,-0.1388643454
13820,-0.1402171404
13840,-0.1047371060
13860,-0.1223153296
13880,-0.1224629940
13900,-0.1015659071
13920,-0.1171293626
13940,-0.1029874659
13960,-0.1365839965
13980,-0.1329394102
14000,-0.1699062842
14020,-0.1314128649
14040,-0.1157819481
14060,-0.1458560933
14080,-0.1144958211
14100,-0.0977772218
14120,-0.1274420496
14140,-0.1121320272
14160,-0.1346539780
14180,-0.1199576432
14200,-0.1253973846
14220,-0.1528175769
14240,-0.1481294664
14260,-0.1973326435
14280,-0.1121384288
14300,-0.1277882140
14320,-0.1266906306
14340,-0.1300201558
14360,-0.1404533581
14380,-0.1107329740
14400,-0.1258648936
14420,-0.1206490863
14440,-0.1082017754
14460,-0.0996251280
14480,-0.1055102315
14500,-0.1047636078
14520,-0.1213397739
14540,-0.1956767855
14560,-0.1982379910
14580,-0.1858245584
14600,-0.1471022959
14620,-0.1404473439
14640,-0.1332590600
14660,-0.1394396669
14680,-0.1051063778
14700,-0.1108553452
14720,-0.0839511386
14740,-0.1130200668
14760,-0.1357558086
14780,-0.1330000849
14800,-0.1271484071
14820,-0.1399360503
14840,-0.1316855990
14860,-0.1344668836
14880,-0.1476339424
14900,-0.1379449198
14920,-0.1399138917
14940,-0.1775238317
14960,-0.1381443006
14980,-0.1540263062
15000,-0.1661562190
15020,-0.1220412850
15040,-0.1247920583
15060,-0.1686320092
15080,-0.2332715352
15100,-0.1878190868
15120,-0.1448836898
15140,-0.1193302566
15160,-0.1346883346
15180,-0.1104600981
15200,-0.1378285123
15220,-0.1310566814
15240,-0.1317278888
15260,-0.1318549880
15280,-0.1474118003
15300,-0.1632169649
15320,-0.1486564855
15340,-0.1559792019
15360,-0.2000772816
15380,-0.1368319417
15400,-0.1355387695
15420,-0.1563844298
15440,-0.1741907738
15460,-0.2094595413
15480,-0.1369386740
15500,-0.1070458196
15520,-0.1237235773
15540,-0.1585604229
15560,-0.1190866168
15580,-0.1321587784
15600,-0.1188088373
15620,-0.1074228716
15640,-0.1221755427
15660,-0.1438844277
15680,-0.1202300560
15700,-0.1088830513
15720,-0.1185125259
15740,-0.1096941191
15760,-0.0955729034
15780,-0.1309785606
15800,-0.1132968578
15820,-0.1452620606
15840,-0.1115192189
15860,-0.1221348591
15880,-0.1106564215
15900,-0.1089262115
15920,-0.1364602207
15940,-0.1312520636
15960,-0.1166817937
15980,-0.1222309185
16000,-0.1301951033
16020,-0.1120305718
16040,-0.1100253452
16060,-0.1199742554
16080,-0.1079959547
16100,-0.1474999868
16120,-0.1158050370
16140,-0.1420979695
16160,-0.1477323126
16180,-0.1510497274
16200,-0.1222364392
16220,-0.0984976890
16240,-0.1352968827
16260,-0.1208157454
16280,-0.1174084190
16300,-0.1198004581
16320,-0.1090485192
16340,-0.1040416985
16360,-0.1012650052
16380,-0.1104680349
16400,-0.1088504778
16420,-0.1092946343
16440,-0.1108571379
16460,-0.1131567801
16480,-0.1010888933
16500,-0.0965084064
16520,-0.1100035785
16540,-0.1215111780
16560,-0.0966297699
16580,-0.1120675299
16600,-0.1402602873
16620,-0.1275067059
16640,-0.1059389186
16660,-0.1218560738
16680,-0.1314833789
16700,-0.1275417445
16720,-0.1126535440
16740,-0.1171318592
16760,-0.1317002496
16780,-0.1252589694
16800,-0.1054205975
16820,-0.1143622817
16840,-0.1150018129
16860,-0.1332659390
16880,-0.1164511058
16900,-0.1396981452
16920,-0.1277508362
16940,-0.1266397038
16960,-0.1351517966
16980,-0.1258850314
17000,-0.1288085173
17020,-0.1134816238
17040,-0.1193251334
17060,-0.1191470421
17080,-0.1283986229
17100,-0.1308600916
17120,-0.1172281878
17140,-0.1110475879
17160,-0.1110793083
17180,-0.1013067575
17200,-0.1211759741
17220,-0.1139598004
17240,-0.1227414640
17260,-0.1174125914
17280,-0.1058242465
17300,-0.1265645345
17320,-0.1250267383
17340,-0.1269730849
17360,-0.1274175486
17380,-0.1009872453
17400,-0.1320762066
17420,-0.1213428493
17440,-0.1159374652
17460,-0.1314448622
17480,-0.1124265387
17500,-0.1201059889
17520,-0.0999551762
17540,-0.1390694771
17560,-0.1163675573
17580,-0.1142064521
17600,-0.1046642670
17620,-0.1163001095
17640,-0.1292923633
17660,-0.1172852134
17680,-0.1226610847
17700,-0.1068924859
17720,-0.1128968941
17740,-0.1352152313
17760,-0.1266650411
17780,-0.1085261549
17800,-0.1162300954
17820,-0.1089701780
17840,-0.0965764153
17860,-0.1049158776
17880,-0.1077561894
17900,-0.1144711759
17920,-0.1194853779
17940,-0.1094673188
17960,-0.1327390925
17980,-0.1111974609
18000,-0.1052811209
18020,-0.1134745212
18040,-0.1236042407
18060,-0.1229622836
18080,-0.1069444914
18100,-0.1305438471
18120,-0.1088432656
18140,-0.1093398872
18160,-0.1009184573
18180,-0.0986662038
18200,-0.1109205157
18220,-0.1165923094
18240,-0.1049544298
18260,-0.1045097362
18280,-0.0985823650
18300,-0.0919990977
18320,-0.1100338587
18340,-0.1127530238
18360,-0.1119812534
18380,-0.1220849532
18400,-0.1092059015
18420,-0.1268471660
18440,-0.1157571347
18460,-0.1468797570
18480,-0.1239555033
18500,-0.1207286054
18520,-0.1225766713
18540,-0.1413223233
18560,-0.0984738962
18580,-0.1235389666
18600,-0.0878271772
18620,-0.1086018438
18640,-0.1058498546
18660,-0.1187508756
18680,-0.1096603487
18700,-0.1113669828
18720,-0.1034062211
18740,-0.1388899651
18760,-0.1389921177
18780,-0.1585537999
18800,-0.1335758476
18820,-0.1139174501
18840,-0.1102904071
18860,-0.1329222583
18880,-0.1262231227
18900,-0.1236340542
18920,-0.1162617714
18940,-0.1320640141
18960,-0.1211645809
18980,-0.1279973787
19000,-0.1302272330
19020,-0.1322615380
19040,-0.1040644293
19060,-0.1152789838
19080,-0.1301999197
19100,-0.1051211966
19120,-0.1066741828
19140,-0.1606447432
19160,-0.1204041834
19180,-0.1179112418
19200,-0.1176816013
19220,-0.1421456186
19240,-0.1359259999
19260,-0.0946848406
19280,-0.1123528186
19300,-0.1058087385
19320,-0.0945485289
19340,-0.1023163434
19360,-0.1315577510
19380,-0.0952008595
19400,-0.0995432704
19420,-0.1248429749
19440,-0.1166224697
19460,-0.1243935928
19480,-0.1000054828
19500,-0.1045236953
19520,-0.1114551891
19540,-0.1214170776
19560,-0.1045014961
19580,-0.1320695401
19600,-0.1114547752
19620,-0.1163393056
19640,-0.1167550390
19660,-0.1228950466
19680,-0.1046530588
19700,-0.1111645228
19720,-0.0973238283
19740,-0.1131811826
19760,-0.1049714257
19780,-0.1195398526
19800,-0.1445855111
19820,-0.1268608220
19840,-0.1130073540
19860,-0.1464651070
19880,-0.1235338457
19900,-0.1476775239
19920,-0.1373160499
19940,-0.0949671689
19960,-0.1376429984
19980,-0.1265333166
20000,-0.1409737633
20020,-0.1329312805
20040,-0.1086000752
20060,-0.1113159226
20080,-0.1055678635
20100,-0.1325080558
20120,-0.1050538284
20140,-0.1187110785
20160,-0.1178729798
20180,-0.1145864089
20200,-0.1508063722
20220,-0.1016501326
20240,-0.1444163226
20260,-0.1020262455
20280,-0.1128374404
20300,-0.1303731340
20320,-0.1279730018
20340,-0.1229779056
20360,-0.1027885309
20380,-0.1215238294
20400,-0.0979368010
20420,-0.0954642654
20440,-0.1346682644
20460,-0.0872312343
20480,-0.0983088271
20500,-0.1084572058
20520,-0.1021522751
20540,-0.0972353227
20560,-0.1058037935
20580,-0.1177747506
20600,-0.0980254542
20620,-0.1081127856
20640,-0.1285770315
20660,-0.1177513066
20680,-0.1244227636
20700,-0.1249903232
20720,-0.1316188863
20740,-0.1559607702
20760,-0.1318988443
20780,-0.1246140644
20800,-0.1177729052
20820,-0.1059486790
20840,-0.1237536851
20860,-0.1145923340
20880,-0.1343104775
20900,-0.1344372513
20920,-0.1532100984
20940,-0.1431859093
20960,-0.1195069263
20980,-0.1311865289
21000,-0.1333657660
21020,-0.1280986947
21040,-0.1542957090
21060,-0.1522317541
21080,-0.1612298608
21100,-0.1456825356
21120,-0.1570118100
21140,-0.1235036900
21160,-0.1478784317
21180,-0.1180151021
21200,-0.1177185274
21220,-0.1227541760
21240,-0.1338017398
21260,-0.1115792040
21280,-0.1111805113
21300,-0.1204276972
21320,-0.1235870582
21340,-0.1398204802
21360,-0.1489723956
21380,-0.1436750094
21400,-0.1395037173
21420,-0.1214340454
21440,-0.1108946343
21460,-0.1153144757
21480,-0.1227458062
21500,-0.1170341904
21520,-0.1184908468
21540,-0.0995812044
21560,-0.1120253027
21580,-0.1136929107
21600,-0.1233770340
21620,-0.1099090259
21640,-0.0959262382
21660,-0.1006717492
21680,-0.1263325058
21700,-0.0998859095
21720,-0.1196120385
21740,-0.1295360843
21760,-0.1160264183
21780,-0.1248703816
21800,-0.1148180159
21820,-0.0916808478
21840,-0.0870970441
21860,-0.0997504714
21880,-0.0939071987
21900,-0.0968655106
21920,-0.0968662333
21940,-0.1319954987
21960,-0.1090805484
21980,-0.1182758059
22000,-0.1066563562
22020,-0.1014797668
22040,-0.1309573075
22060,-0.1429158253
22080,-0.1145212760
22100,-0.1079741204
22120,-0.1097706929
22140,-0.1461279162
22160,-0.1223970143
22180,-0.1140020138
22200,-0.1406699396
22220,-0.1236215609
22240,-0.1482704666
22260,-0.1289552224
22280,-0.1258814698
22300,-0.1293120238
22320,-0.1000985887
22340,-0.1453300599
22360,-0.1299753819
22380,-0.0990774192
22400,-0.1042742219
22420,-0.1046829635
22440,-0.1160003967
22460,-0.1304659649
22480,-0.1266560022
22500,-0.1318617127
22520,-0.1164591116
22540,-0.1116042512
22560,-0.1401916342
22580,-0.1207369326
22600,-0.1220582457
22620,-0.1097317113
22640,-0.1145512327
22660,-0.1053464640
22680,-0.0893727018
22700,-0.1101726005
22720,-0.1105581981
22740,-0.1163083343
22760,-0.0902829014
22780,-0.1226375651
22800,-0.1314856084
22820,-0.1197918768
22840,-0.1182267533
22860,-0.1090374059
22880,-0.1119173463
22900,-0.1350350081
22920,-0.1296202267
22940,-0.1288546185
22960,-0.1220561054
22980,-0.1317059774
23000,-0.1316727165
23020,-0.1276892796
23040,-0.1244461683
23060,-0.1107355717
23080,-0.1256963242
23100,-0.1152896428
23120,-0.1301285858
23140,-0.1102144327
23160,-0.1210293216
23180,-0.0986188966
23200,-0.0878521375
23220,-0.1126818568
23240,-0.1175513967
23260,-0.1023084839
23280,-0.1131198665
23300,-0.1105393427
23320,-0.1070899374
23340,-0.0987330912
23360,-0.1167993395
23380,-0.0970020905
23400,-0.1105518041
23420,-0.1080901969
23440,-0.1016430922
23460,-0.1179476422
23480,-0.1033434301
23500,-0.1019361866
23520,-0.1122134034
23540,-0.1042821301
23560,-0.1245672219
23580,-0.1077606450
23600,-0.1289122848
23620,-0.1159651915
23640,-0.1278161951
23660,-0.1265483866
23680,-0.1178447382
23700,-0.1145316145
23720,-0.1043365989
23740,-0.1164421247
23760,-0.1356908795
23780,-0.1238355433
23800,-0.1232906437
23820,-0.1407911380
23840,-0.1249994653
23860,-0.1170354677
23880,-0.1213614481
23900,-0.1165842698
23920,-0.1461506453
23940,-0.1166684362
23960,-0.1543186605
23980,-0.1184540102
24000,-0.1156336472
24020,-0.1113149620
24040,-0.1055178032
24060,-0.1239816510
24080,-0.1242546510
24100,-0.0907096404
24120,-0.1257815064
24140,-0.0900239861
24160,-0.1060010239
24180,-0.1135644351
24200,-0.0981359267
24220,-0.1191794359
24240,-0.1162251776
24260,-0.1025140127
24280,-0.1676013441
24300,-0.1295901316
24320,-0.1238269796
24340,-0.1356624117
24360,-0.1537956305
24380,-0.1183446207
24400,-0.1516512454
24420,-0.1229836204
24440,-0.1275791393
24460,-0.1031005199
24480,-0.1007801603
24500,-0.1312146898
24520,-0.1051928565
24540,-0.1157378331
24560,-0.1195715428
24580,-0.1362622517
24600,-0.1142549684
24620,-0.1109121717
24640,-0.1124663497
24660,-0.1145265130
24680,-0.1067746707
24700,-0.1179923724
24720,-0.1200938173
24740,-0.1271171293
24760,-0.1336148230
24780,-0.1124765936
24800,-0.1396062841
24820,-0.1259159524
24840,-0.1437757554
24860,-0.1432118038
24880,-0.1751396471
24900,-0.1908136823
24920,-0.1762767054
24940,-0.1493863412
24960,-0.1356110407
24980,-0.1253929658
25000,-0.1300618925
25020,-0.1123350429
25040,-0.1201495867
25060,-0.1146138199
25080,-0.1178239184
25100,-0.1576718212
25120,-0.1240596058
25140,-0.1387524215
25160,-0.1380788903
25180,-0.1448005810
25200,-0.1496459006
25220,-0.1054653923
25240,-0.0971858488
25260,-0.1108220424
25280,-0.1509238849
25300,-0.1301646760
25320,-0.1134036912
25340,-0.1014455088
25360,-0.1075830594
25380,-0.0878466877
25400,-0.1175696488
25420,-0.1445492332
25440,-0.1040810770
25460,-0.0965506625
25480,-0.1235283192
